ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan
MonpaKalaktang-1_1stpl-1,,MonpaKalaktang,1_1stpl,aiba,aiba,a i b a,,Abraham2018,,
MonpaBalemu-1_1stpl-1,,MonpaBalemu,1_1stpl,dʒam,dʒam,dʒ a m,,Abraham2018,,
MonpaTomko-1_1stpl-1,,MonpaTomko,1_1stpl,dʒaŋ,dʒaŋ,dʒ a ŋ,,Abraham2018,,
MonpaNamsu-1_1stpl-1,,MonpaNamsu,1_1stpl,aʃi,aʃi,a ʃ i,,Abraham2018,,
MonpaTembang-1_1stpl-1,,MonpaTembang,1_1stpl,aʃi,aʃi,a ʃ i,,Abraham2018,,
MonpaDirangDum-1_1stpl-1,,MonpaDirangDum,1_1stpl,aɕigaŋpo,aɕigaŋpo,a ɕ i g a ŋ p o,,Abraham2018,,
MonpaSangti-1_1stpl-1,,MonpaSangti,1_1stpl,dʒaŋ,dʒaŋ,dʒ a ŋ,,Abraham2018,,
MonpaDirang-1_1stpl-1,,MonpaDirang,1_1stpl,aʃi,aʃi,a ʃ i,,Abraham2018,,
MonpaTawangMonastery-1_1stpl-1,,MonpaTawangMonastery,1_1stpl,ŋataŋ,ŋataŋ,ŋ a t a ŋ,,Abraham2018,,
MonpaZimithang-1_1stpl-1,,MonpaZimithang,1_1stpl,ɲi,ɲi,ɲ i,,Abraham2018,,
MonpaChangprong-1_1stpl-1,,MonpaChangprong,1_1stpl,ŋadaŋ,ŋadaŋ,ŋ a d a ŋ,,Abraham2018,,
MonpaKalaktang-2_1stsgi-1,,MonpaKalaktang,2_1stsgi,dʒaŋ,dʒaŋ,dʒ a ŋ,,Abraham2018,,
MonpaBalemu-2_1stsgi-1,,MonpaBalemu,2_1stsgi,dʒaŋ,dʒaŋ,dʒ a ŋ,,Abraham2018,,
MonpaTomko-2_1stsgi-1,,MonpaTomko,2_1stsgi,dʒaŋ,dʒaŋ,dʒ a ŋ,,Abraham2018,,
MonpaNamsu-2_1stsgi-1,,MonpaNamsu,2_1stsgi,dʒaŋ,dʒaŋ,dʒ a ŋ,,Abraham2018,,
MonpaTembang-2_1stsgi-1,,MonpaTembang,2_1stsgi,dʒaŋ,dʒaŋ,dʒ a ŋ,,Abraham2018,,
MonpaDirangDum-2_1stsgi-1,,MonpaDirangDum,2_1stsgi,dʒaŋ,dʒaŋ,dʒ a ŋ,,Abraham2018,,
MonpaSangti-2_1stsgi-1,,MonpaSangti,2_1stsgi,dʒaŋ,dʒaŋ,dʒ a ŋ,,Abraham2018,,
MonpaDirang-2_1stsgi-1,,MonpaDirang,2_1stsgi,dʒaŋ,dʒaŋ,dʒ a ŋ,,Abraham2018,,
MonpaTawangMonastery-2_1stsgi-1,,MonpaTawangMonastery,2_1stsgi,ŋei,ŋei,ŋ e i,,Abraham2018,,
MonpaZimithang-2_1stsgi-1,,MonpaZimithang,2_1stsgi,ŋei,ŋei,ŋ e i,,Abraham2018,,
MonpaChangprong-2_1stsgi-1,,MonpaChangprong,2_1stsgi,ɲeh,ɲeh,ɲ e h,,Abraham2018,,
